id,code,name,p_code,p_name,level,level2_type,level3_type
1687,420300,十堰市,420000,湖北省,2,2,
1688,420302,茅箭区,420300,十堰市,3,2,6
1689,420303,张湾区,420300,十堰市,3,2,6
1690,420304,郧阳区,420300,十堰市,3,2,6
1691,420322,郧西县,420300,十堰市,3,2,7
1692,420323,竹山县,420300,十堰市,3,2,7
1693,420324,竹溪县,420300,十堰市,3,2,7
1694,420325,房县,420300,十堰市,3,2,7
1695,420381,丹江口市,420300,十堰市,3,2,8
1696,420500,宜昌市,420000,湖北省,2,2,
1697,420502,西陵区,420500,宜昌市,3,2,6
1698,420503,伍家岗区,420500,宜昌市,3,2,6
1699,420504,点军区,420500,宜昌市,3,2,6
1700,420505,猇亭区,420500,宜昌市,3,2,6
1701,420506,夷陵区,420500,宜昌市,3,2,6
1702,420525,远安县,420500,宜昌市,3,2,7
1703,420526,兴山县,420500,宜昌市,3,2,7
1704,420527,秭归县,420500,宜昌市,3,2,7
1705,420528,长阳土家族自治县,420500,宜昌市,3,2,7
1706,420529,五峰土家族自治县,420500,宜昌市,3,2,7
1707,420581,宜都市,420500,宜昌市,3,2,8
1708,420582,当阳市,420500,宜昌市,3,2,8
1709,420583,枝江市,420500,宜昌市,3,2,8
1710,420600,襄阳市,420000,湖北省,2,2,
1711,420602,襄城区,420600,襄阳市,3,2,6
1712,420606,樊城区,420600,襄阳市,3,2,6
1713,420607,襄州区,420600,襄阳市,3,2,6
1714,420624,南漳县,420600,襄阳市,3,2,7
1715,420625,谷城县,420600,襄阳市,3,2,7
1716,420626,保康县,420600,襄阳市,3,2,7
1717,420682,老河口市,420600,襄阳市,3,2,8
1718,420683,枣阳市,420600,襄阳市,3,2,8
1719,420684,宜城市,420600,襄阳市,3,2,8
1720,420700,鄂州市,420000,湖北省,2,2,
1721,420702,梁子湖区,420700,鄂州市,3,2,6
1722,420703,华容区,420700,鄂州市,3,2,6
1723,420704,鄂城区,420700,鄂州市,3,2,6
1724,420800,荆门市,420000,湖北省,2,2,
1725,420802,东宝区,420800,荆门市,3,2,6
1726,420804,掇刀区,420800,荆门市,3,2,6
1727,420822,沙洋县,420800,荆门市,3,2,7
1728,420881,钟祥市,420800,荆门市,3,2,8
1729,420882,京山市,420800,荆门市,3,2,8
1730,420900,孝感市,420000,湖北省,2,2,
1731,420902,孝南区,420900,孝感市,3,2,6
1732,420921,孝昌县,420900,孝感市,3,2,7
1733,420922,大悟县,420900,孝感市,3,2,7
1734,420923,云梦县,420900,孝感市,3,2,7
1735,420981,应城市,420900,孝感市,3,2,8
1736,420982,安陆市,420900,孝感市,3,2,8
1737,420984,汉川市,420900,孝感市,3,2,8
1738,421000,荆州市,420000,湖北省,2,2,
1739,421002,沙市区,421000,荆州市,3,2,6
1740,421003,荆州区,421000,荆州市,3,2,6
1741,421022,公安县,421000,荆州市,3,2,7
1742,421023,监利县,421000,荆州市,3,2,7
1743,421024,江陵县,421000,荆州市,3,2,7
1744,421081,石首市,421000,荆州市,3,2,8
1745,421083,洪湖市,421000,荆州市,3,2,8
1746,421087,松滋市,421000,荆州市,3,2,8
1747,421100,黄冈市,420000,湖北省,2,2,
1748,421102,黄州区,421100,黄冈市,3,2,6
1749,421121,团风县,421100,黄冈市,3,2,7
1750,421122,红安县,421100,黄冈市,3,2,7
1751,421123,罗田县,421100,黄冈市,3,2,7
1752,421124,英山县,421100,黄冈市,3,2,7
1753,421125,浠水县,421100,黄冈市,3,2,7
1754,421126,蕲春县,421100,黄冈市,3,2,7
1755,421127,黄梅县,421100,黄冈市,3,2,7
1756,421181,麻城市,421100,黄冈市,3,2,8
1757,421182,武穴市,421100,黄冈市,3,2,8
1758,421200,咸宁市,420000,湖北省,2,2,
1759,421202,咸安区,421200,咸宁市,3,2,6
1760,421221,嘉鱼县,421200,咸宁市,3,2,7
1761,421222,通城县,421200,咸宁市,3,2,7
1762,421223,崇阳县,421200,咸宁市,3,2,7
1763,421224,通山县,421200,咸宁市,3,2,7
1764,421281,赤壁市,421200,咸宁市,3,2,8
1765,421300,随州市,420000,湖北省,2,2,
1766,421303,曾都区,421300,随州市,3,2,6
1767,421321,随县,421300,随州市,3,2,7
1768,421381,广水市,421300,随州市,3,2,8
1769,422800,恩施土家族苗族自治州,420000,湖北省,2,3,
1770,422801,恩施市,422800,恩施土家族苗族自治州,3,3,5
1771,422802,利川市,422800,恩施土家族苗族自治州,3,3,6
1772,422822,建始县,422800,恩施土家族苗族自治州,3,3,7
1773,422823,巴东县,422800,恩施土家族苗族自治州,3,3,7
1774,422825,宣恩县,422800,恩施土家族苗族自治州,3,3,7
1775,422826,咸丰县,422800,恩施土家族苗族自治州,3,3,7
1776,422827,来凤县,422800,恩施土家族苗族自治州,3,3,7
1777,422828,鹤峰县,422800,恩施土家族苗族自治州,3,3,7
1778,429004,仙桃市,422800,恩施土家族苗族自治州,3,4,6
1779,429005,潜江市,422800,恩施土家族苗族自治州,3,4,6
1780,429006,天门市,422800,恩施土家族苗族自治州,3,4,6
1781,429021,神农架林区,422800,恩施土家族苗族自治州,3,4,7
1782,430000,湖南省,,,1,,
1783,430100,长沙市,430000,湖南省,2,1,
1784,430102,芙蓉区,430100,长沙市,3,1,6
1785,430103,天心区,430100,长沙市,3,1,6
1786,430104,岳麓区,430100,长沙市,3,1,6
1787,430105,开福区,430100,长沙市,3,1,6
1788,430111,雨花区,430100,长沙市,3,1,6
1789,430112,望城区,430100,长沙市,3,1,6
1790,430121,长沙县,430100,长沙市,3,1,7
1791,430181,浏阳市,430100,长沙市,3,1,8
1792,430182,宁乡市,430100,长沙市,3,1,8
1793,430200,株洲市,430000,湖南省,2,1,
1794,430202,荷塘区,430200,株洲市,3,1,6
1795,430203,芦淞区,430200,株洲市,3,1,6
1796,430204,石峰区,430200,株洲市,3,1,6
1797,430211,天元区,430200,株洲市,3,1,6
1798,430212,渌口区,430200,株洲市,3,1,6
1799,430223,攸县,430200,株洲市,3,1,7
1800,430224,茶陵县,430200,株洲市,3,1,7
1801,430225,炎陵县,430200,株洲市,3,1,7
1802,430281,醴陵市,430200,株洲市,3,1,8
1803,430300,湘潭市,430000,湖南省,2,2,
1804,430302,雨湖区,430300,湘潭市,3,2,6
1805,430304,岳塘区,430300,湘潭市,3,2,6
1806,430321,湘潭县,430300,湘潭市,3,2,7
1807,430381,湘乡市,430300,湘潭市,3,2,8
1808,430382,韶山市,430300,湘潭市,3,2,8
1809,430400,衡阳市,430000,湖南省,2,2,
1810,430405,珠晖区,430400,衡阳市,3,2,6
1811,430406,雁峰区,430400,衡阳市,3,2,6
1812,430407,石鼓区,430400,衡阳市,3,2,6
1813,430408,蒸湘区,430400,衡阳市,3,2,6
1814,430412,南岳区,430400,衡阳市,3,2,6
1815,430421,衡阳县,430400,衡阳市,3,2,7
1816,430422,衡南县,430400,衡阳市,3,2,7
1817,430423,衡山县,430400,衡阳市,3,2,7
1818,430424,衡东县,430400,衡阳市,3,2,7
1819,430426,祁东县,430400,衡阳市,3,2,7
1820,430481,耒阳市,430400,衡阳市,3,2,8
1821,430482,常宁市,430400,衡阳市,3,2,8
1822,430500,邵阳市,430000,湖南省,2,2,
1823,430502,双清区,430500,邵阳市,3,2,6
1824,430503,大祥区,430500,邵阳市,3,2,6
1825,430511,北塔区,430500,邵阳市,3,2,6
1826,430522,新邵县,430500,邵阳市,3,2,7
1827,430523,邵阳县,430500,邵阳市,3,2,7
1828,430524,隆回县,430500,邵阳市,3,2,7
1829,430525,洞口县,430500,邵阳市,3,2,7
1830,430527,绥宁县,430500,邵阳市,3,2,7
1831,430528,新宁县,430500,邵阳市,3,2,7
1832,430529,城步苗族自治县,430500,邵阳市,3,2,7
1833,430581,武冈市,430500,邵阳市,3,2,8
1834,430582,邵东市,430500,邵阳市,3,2,8
1835,430600,岳阳市,430000,湖南省,2,2,
1836,430602,岳阳楼区,430600,岳阳市,3,2,6
1837,430603,云溪区,430600,岳阳市,3,2,6
1838,430611,君山区,430600,岳阳市,3,2,6
1839,430621,岳阳县,430600,岳阳市,3,2,7
1840,430623,华容县,430600,岳阳市,3,2,7
1841,430624,湘阴县,430600,岳阳市,3,2,7
1842,430626,平江县,430600,岳阳市,3,2,7
1843,430681,汨罗市,430600,岳阳市,3,2,8
1844,430682,临湘市,430600,岳阳市,3,2,8
1845,430700,常德市,430000,湖南省,2,2,
1846,430702,武陵区,430700,常德市,3,2,6
1847,430703,鼎城区,430700,常德市,3,2,6
1848,430721,安乡县,430700,常德市,3,2,7
1849,430722,汉寿县,430700,常德市,3,2,7
1850,430723,澧县,430700,常德市,3,2,7
1851,430724,临澧县,430700,常德市,3,2,7
1852,430725,桃源县,430700,常德市,3,2,7
1853,430726,石门县,430700,常德市,3,2,7
1854,430781,津市市,430700,常德市,3,2,8
1855,430800,张家界市,430000,湖南省,2,2,
1856,430802,永定区,430800,张家界市,3,2,6
1857,430811,武陵源区,430800,张家界市,3,2,6
1858,430821,慈利县,430800,张家界市,3,2,7
1859,430822,桑植县,430800,张家界市,3,2,7
1860,430900,益阳市,430000,湖南省,2,2,
1861,430902,资阳区,430900,益阳市,3,2,6
1862,430903,赫山区,430900,益阳市,3,2,6
1863,430921,南县,430900,益阳市,3,2,7
1864,430922,桃江县,430900,益阳市,3,2,7
1865,430923,安化县,430900,益阳市,3,2,7
1866,430981,沅江市,430900,益阳市,3,2,8
1867,431000,郴州市,430000,湖南省,2,2,
1868,431002,北湖区,431000,郴州市,3,2,6
1869,431003,苏仙区,431000,郴州市,3,2,6
1870,431021,桂阳县,431000,郴州市,3,2,7
1871,431022,宜章县,431000,郴州市,3,2,7
1872,431023,永兴县,431000,郴州市,3,2,7
1873,431024,嘉禾县,431000,郴州市,3,2,7
1874,431025,临武县,431000,郴州市,3,2,7
1875,431026,汝城县,431000,郴州市,3,2,7
1876,431027,桂东县,431000,郴州市,3,2,7
1877,431028,安仁县,431000,郴州市,3,2,7
1878,431081,资兴市,431000,郴州市,3,2,8
1879,431100,永州市,430000,湖南省,2,2,
1880,431102,零陵区,431100,永州市,3,2,6
1881,431103,冷水滩区,431100,永州市,3,2,6
1882,431121,祁阳县,431100,永州市,3,2,7
1883,431122,东安县,431100,永州市,3,2,7
1884,431123,双牌县,431100,永州市,3,2,7
1885,431124,道县,431100,永州市,3,2,7
1886,431125,江永县,431100,永州市,3,2,7
1887,431126,宁远县,431100,永州市,3,2,7
1888,431127,蓝山县,431100,永州市,3,2,7
1889,431128,新田县,431100,永州市,3,2,7
1890,431129,江华瑶族自治县,431100,永州市,3,2,7
1891,431200,怀化市,430000,湖南省,2,2,
1892,431202,鹤城区,431200,怀化市,3,2,6
1893,431221,中方县,431200,怀化市,3,2,7
1894,431222,沅陵县,431200,怀化市,3,2,7
1895,431223,辰溪县,431200,怀化市,3,2,7
1896,431224,溆浦县,431200,怀化市,3,2,7
1897,431225,会同县,431200,怀化市,3,2,7
1898,431226,麻阳苗族自治县,431200,怀化市,3,2,7
1899,431227,新晃侗族自治县,431200,怀化市,3,2,7
1900,431228,芷江侗族自治县,431200,怀化市,3,2,7
1901,431229,靖州苗族侗族自治县,431200,怀化市,3,2,7
1902,431230,通道侗族自治县,431200,怀化市,3,2,7
1903,431281,洪江市,431200,怀化市,3,2,8
1904,431300,娄底市,430000,湖南省,2,2,
1905,431302,娄星区,431300,娄底市,3,2,6
1906,431321,双峰县,431300,娄底市,3,2,7
1907,431322,新化县,431300,娄底市,3,2,7
1908,431381,冷水江市,431300,娄底市,3,2,8
1909,431382,涟源市,431300,娄底市,3,2,8
1910,433100,湘西土家族苗族自治州,430000,湖南省,2,3,
1911,433101,吉首市,433100,湘西土家族苗族自治州,3,3,5
1912,433122,泸溪县,433100,湘西土家族苗族自治州,3,3,7
1913,433123,凤凰县,433100,湘西土家族苗族自治州,3,3,7
1914,433124,花垣县,433100,湘西土家族苗族自治州,3,3,7
1915,433125,保靖县,433100,湘西土家族苗族自治州,3,3,7
1916,433126,古丈县,433100,湘西土家族苗族自治州,3,3,7
1917,433127,永顺县,433100,湘西土家族苗族自治州,3,3,7
1918,433130,龙山县,433100,湘西土家族苗族自治州,3,3,7
1919,440000,广东省,,,1,,
1920,440100,广州市,440000,广东省,2,1,
1921,440103,荔湾区,440100,广州市,3,1,6
1922,440104,越秀区,440100,广州市,3,1,6
1923,440105,海珠区,440100,广州市,3,1,6
1924,440106,天河区,440100,广州市,3,1,6
1925,440111,白云区,440100,广州市,3,1,6
1926,440112,黄埔区,440100,广州市,3,1,6
1927,440113,番禺区,440100,广州市,3,1,6
1928,440114,花都区,440100,广州市,3,1,6
1929,440115,南沙区,440100,广州市,3,1,6
1930,440117,从化区,440100,广州市,3,1,6
1931,440118,增城区,440100,广州市,3,1,6
1932,440200,韶关市,440000,广东省,2,1,
1933,440203,武江区,440200,韶关市,3,1,6
1934,440204,浈江区,440200,韶关市,3,1,6
1935,440205,曲江区,440200,韶关市,3,1,6
1936,440222,始兴县,440200,韶关市,3,1,7
1937,440224,仁化县,440200,韶关市,3,1,7
1938,440229,翁源县,440200,韶关市,3,1,7
1939,440232,乳源瑶族自治县,440200,韶关市,3,1,7
1940,440233,新丰县,440200,韶关市,3,1,7
1941,440281,乐昌市,440200,韶关市,3,1,8
1942,440282,南雄市,440200,韶关市,3,1,8
1943,440300,深圳市,440000,广东省,2,2,
1944,440303,罗湖区,440300,深圳市,3,2,6
1945,440304,福田区,440300,深圳市,3,2,6
1946,440305,南山区,440300,深圳市,3,2,6
1947,440306,宝安区,440300,深圳市,3,2,6
1948,440307,龙岗区,440300,深圳市,3,2,6
1949,440308,盐田区,440300,深圳市,3,2,6
1950,440309,龙华区,440300,深圳市,3,2,6
1951,440310,坪山区,440300,深圳市,3,2,6
1952,440311,光明区,440300,深圳市,3,2,6
1953,440400,珠海市,440000,广东省,2,2,
1954,440402,香洲区,440400,珠海市,3,2,6
1955,440403,斗门区,440400,珠海市,3,2,6
1956,440404,金湾区,440400,珠海市,3,2,6
1957,440500,汕头市,440000,广东省,2,2,
1958,440507,龙湖区,440500,汕头市,3,2,6
1959,440511,金平区,440500,汕头市,3,2,6
1960,440512,濠江区,440500,汕头市,3,2,6
1961,440513,潮阳区,440500,汕头市,3,2,6
1962,440514,潮南区,440500,汕头市,3,2,6
1963,440515,澄海区,440500,汕头市,3,2,6
1964,440523,南澳县,440500,汕头市,3,2,7
1965,440600,佛山市,440000,广东省,2,2,
1966,440604,禅城区,440600,佛山市,3,2,6
1967,440605,南海区,440600,佛山市,3,2,6
1968,440606,顺德区,440600,佛山市,3,2,6
1969,440607,三水区,440600,佛山市,3,2,6
1970,440608,高明区,440600,佛山市,3,2,6
1971,440700,江门市,440000,广东省,2,2,
1972,440703,蓬江区,440700,江门市,3,2,6
1973,440704,江海区,440700,江门市,3,2,6
1974,440705,新会区,440700,江门市,3,2,6
1975,440781,台山市,440700,江门市,3,2,8
1976,440783,开平市,440700,江门市,3,2,8
1977,440784,鹤山市,440700,江门市,3,2,8
1978,440785,恩平市,440700,江门市,3,2,8
1979,440800,湛江市,440000,广东省,2,2,
1980,440802,赤坎区,440800,湛江市,3,2,6
1981,440803,霞山区,440800,湛江市,3,2,6
1982,440804,坡头区,440800,湛江市,3,2,6
1983,440811,麻章区,440800,湛江市,3,2,6
1984,440823,遂溪县,440800,湛江市,3,2,7
1985,440825,徐闻县,440800,湛江市,3,2,7
1986,440881,廉江市,440800,湛江市,3,2,8
1987,440882,雷州市,440800,湛江市,3,2,8
1988,440883,吴川市,440800,湛江市,3,2,8
1989,440900,茂名市,440000,广东省,2,2,
1990,440902,茂南区,440900,茂名市,3,2,6
1991,440904,电白区,440900,茂名市,3,2,6
1992,440981,高州市,440900,茂名市,3,2,8
1993,440982,化州市,440900,茂名市,3,2,8
1994,440983,信宜市,440900,茂名市,3,2,8
1995,441200,肇庆市,440000,广东省,2,2,
1996,441202,端州区,441200,肇庆市,3,2,6
1997,441203,鼎湖区,441200,肇庆市,3,2,6
1998,441204,高要区,441200,肇庆市,3,2,6
1999,441223,广宁县,441200,肇庆市,3,2,7
2000,441224,怀集县,441200,肇庆市,3,2,7
2001,441225,封开县,441200,肇庆市,3,2,7
2002,441226,德庆县,441200,肇庆市,3,2,7
2003,441284,四会市,441200,肇庆市,3,2,8
2004,441300,惠州市,440000,广东省,2,2,
2005,441302,惠城区,441300,惠州市,3,2,6
2006,441303,惠阳区,441300,惠州市,3,2,6
2007,441322,博罗县,441300,惠州市,3,2,7
2008,441323,惠东县,441300,惠州市,3,2,7
2009,441324,龙门县,441300,惠州市,3,2,7
2010,441400,梅州市,440000,广东省,2,2,
2011,441402,梅江区,441400,梅州市,3,2,6
2012,441403,梅县区,441400,梅州市,3,2,6
2013,441422,大埔县,441400,梅州市,3,2,7
2014,441423,丰顺县,441400,梅州市,3,2,7
2015,441424,五华县,441400,梅州市,3,2,7
2016,441426,平远县,441400,梅州市,3,2,7
2017,441427,蕉岭县,441400,梅州市,3,2,7
2018,441481,兴宁市,441400,梅州市,3,2,8
2019,441500,汕尾市,440000,广东省,2,2,
2020,441502,城区,441500,汕尾市,3,2,6
2021,441521,海丰县,441500,汕尾市,3,2,7
2022,441523,陆河县,441500,汕尾市,3,2,7
2023,441581,陆丰市,441500,汕尾市,3,2,8
2024,441600,河源市,440000,广东省,2,2,
2025,441602,源城区,441600,河源市,3,2,6
2026,441621,紫金县,441600,河源市,3,2,7
2027,441622,龙川县,441600,河源市,3,2,7
2028,441623,连平县,441600,河源市,3,2,7
2029,441624,和平县,441600,河源市,3,2,7
2030,441625,东源县,441600,河源市,3,2,7
2031,441700,阳江市,440000,广东省,2,2,
2032,441702,江城区,441700,阳江市,3,2,6
2033,441704,阳东区,441700,阳江市,3,2,6
2034,441721,阳西县,441700,阳江市,3,2,7
2035,441781,阳春市,441700,阳江市,3,2,8
2036,441800,清远市,440000,广东省,2,2,
2037,441802,清城区,441800,清远市,3,2,6
2038,441803,清新区,441800,清远市,3,2,6
2039,441821,佛冈县,441800,清远市,3,2,7
2040,441823,阳山县,441800,清远市,3,2,7
2041,441825,连山壮族瑶族自治县,441800,清远市,3,2,7
2042,441826,连南瑶族自治县,441800,清远市,3,2,7
2043,441881,英德市,441800,清远市,3,2,8
2044,441882,连州市,441800,清远市,3,2,8
2045,441900,东莞市,440000,广东省,2,2,
2046,442000,中山市,440000,广东省,2,2,
2047,445100,潮州市,440000,广东省,2,2,
2048,445102,湘桥区,445100,潮州市,3,2,6
2049,445103,潮安区,445100,潮州市,3,2,6
2050,445122,饶平县,445100,潮州市,3,2,7
2051,445200,揭阳市,440000,广东省,2,2,
2052,445202,榕城区,445200,揭阳市,3,2,6
2053,445203,揭东区,445200,揭阳市,3,2,6
2054,445222,揭西县,445200,揭阳市,3,2,7
2055,445224,惠来县,445200,揭阳市,3,2,7
2056,445281,普宁市,445200,揭阳市,3,2,8
2057,445300,云浮市,440000,广东省,2,2,
2058,445302,云城区,445300,云浮市,3,2,6
2059,445303,云安区,445300,云浮市,3,2,6
2060,445321,新兴县,445300,云浮市,3,2,7
2061,445322,郁南县,445300,云浮市,3,2,7
2062,445381,罗定市,445300,云浮市,3,2,8
2063,450000,广西壮族自治区,,,1,,
2064,450100,南宁市,450000,广西壮族自治区,2,1,
2065,450102,兴宁区,450100,南宁市,3,1,6
2066,450103,青秀区,450100,南宁市,3,1,6
2067,450105,江南区,450100,南宁市,3,1,6
2068,450107,西乡塘区,450100,南宁市,3,1,6
2069,450108,良庆区,450100,南宁市,3,1,6
2070,450109,邕宁区,450100,南宁市,3,1,6
2071,450110,武鸣区,450100,南宁市,3,1,6
2072,450123,隆安县,450100,南宁市,3,1,7
2073,450124,马山县,450100,南宁市,3,1,7
2074,450125,上林县,450100,南宁市,3,1,7
2075,450126,宾阳县,450100,南宁市,3,1,7
2076,450127,横县,450100,南宁市,3,1,7
2077,450200,柳州市,450000,广西壮族自治区,2,1,
2078,450202,城中区,450200,柳州市,3,1,6
2079,450203,鱼峰区,450200,柳州市,3,1,6
2080,450204,柳南区,450200,柳州市,3,1,6
2081,450205,柳北区,450200,柳州市,3,1,6
2082,450206,柳江区,450200,柳州市,3,1,6
2083,450222,柳城县,450200,柳州市,3,1,7
2084,450223,鹿寨县,450200,柳州市,3,1,7
2085,450224,融安县,450200,柳州市,3,1,7
2086,450225,融水苗族自治县,450200,柳州市,3,1,7
2087,450226,三江侗族自治县,450200,柳州市,3,1,7
2088,450300,桂林市,450000,广西壮族自治区,2,2,
2089,450302,秀峰区,450300,桂林市,3,2,6
2090,450303,叠彩区,450300,桂林市,3,2,6
2091,450304,象山区,450300,桂林市,3,2,6
2092,450305,七星区,450300,桂林市,3,2,6
2093,450311,雁山区,450300,桂林市,3,2,6
2094,450312,临桂区,450300,桂林市,3,2,6
2095,450321,阳朔县,450300,桂林市,3,2,7
2096,450323,灵川县,450300,桂林市,3,2,7
2097,450324,全州县,450300,桂林市,3,2,7
2098,450325,兴安县,450300,桂林市,3,2,7
2099,450326,永福县,450300,桂林市,3,2,7
2100,450327,灌阳县,450300,桂林市,3,2,7
2101,450328,龙胜各族自治县,450300,桂林市,3,2,7
2102,450329,资源县,450300,桂林市,3,2,7
2103,450330,平乐县,450300,桂林市,3,2,7
2104,450381,荔浦市,450300,桂林市,3,2,8
2105,450332,恭城瑶族自治县,450300,桂林市,3,2,7
2106,450400,梧州市,450000,广西壮族自治区,2,2,
2107,450403,万秀区,450400,梧州市,3,2,6
2108,450405,长洲区,450400,梧州市,3,2,6
2109,450406,龙圩区,450400,梧州市,3,2,6
2110,450421,苍梧县,450400,梧州市,3,2,7
2111,450422,藤县,450400,梧州市,3,2,7
2112,450423,蒙山县,450400,梧州市,3,2,7
2113,450481,岑溪市,450400,梧州市,3,2,8
2114,450500,北海市,450000,广西壮族自治区,2,2,
2115,450502,海城区,450500,北海市,3,2,6
2116,450503,银海区,450500,北海市,3,2,6
2117,450512,铁山港区,450500,北海市,3,2,6
2118,450521,合浦县,450500,北海市,3,2,7
2119,450600,防城港市,450000,广西壮族自治区,2,2,
2120,450602,港口区,450600,防城港市,3,2,6
2121,450603,防城区,450600,防城港市,3,2,6
2122,450621,上思县,450600,防城港市,3,2,7
2123,450681,东兴市,450600,防城港市,3,2,8
2124,450700,钦州市,450000,广西壮族自治区,2,2,
2125,450702,钦南区,450700,钦州市,3,2,6
2126,450703,钦北区,450700,钦州市,3,2,6
2127,450721,灵山县,450700,钦州市,3,2,7
2128,450722,浦北县,450700,钦州市,3,2,7
2129,450800,贵港市,450000,广西壮族自治区,2,2,
2130,450802,港北区,450800,贵港市,3,2,6
2131,450803,港南区,450800,贵港市,3,2,6
2132,450804,覃塘区,450800,贵港市,3,2,6
2133,450821,平南县,450800,贵港市,3,2,7
2134,450881,桂平市,450800,贵港市,3,2,8
2135,450900,玉林市,450000,广西壮族自治区,2,2,
2136,450902,玉州区,450900,玉林市,3,2,6
2137,450903,福绵区,450900,玉林市,3,2,6
2138,450921,容县,450900,玉林市,3,2,7
2139,450922,陆川县,450900,玉林市,3,2,7
2140,450923,博白县,450900,玉林市,3,2,7
2141,450924,兴业县,450900,玉林市,3,2,7
2142,450981,北流市,450900,玉林市,3,2,8
2143,451000,百色市,450000,广西壮族自治区,2,2,
2144,451002,右江区,451000,百色市,3,2,6
2145,451003,田阳区,451000,百色市,3,2,6
2146,451022,田东县,451000,百色市,3,2,7
2147,451024,德保县,451000,百色市,3,2,7
2148,451026,那坡县,451000,百色市,3,2,7
2149,451027,凌云县,451000,百色市,3,2,7
2150,451028,乐业县,451000,百色市,3,2,7
2151,451029,田林县,451000,百色市,3,2,7
2152,451030,西林县,451000,百色市,3,2,7
2153,451031,隆林各族自治县,451000,百色市,3,2,7
2154,451081,靖西市,451000,百色市,3,2,8
2155,451082,平果市,451000,百色市,3,2,8
2156,451100,贺州市,450000,广西壮族自治区,2,2,
2157,451102,八步区,451100,贺州市,3,2,6
2158,451103,平桂区,451100,贺州市,3,2,6
2159,451121,昭平县,451100,贺州市,3,2,7
2160,451122,钟山县,451100,贺州市,3,2,7
2161,451123,富川瑶族自治县,451100,贺州市,3,2,7
2162,451200,河池市,450000,广西壮族自治区,2,2,
2163,451202,金城江区,451200,河池市,3,2,6
2164,451203,宜州区,451200,河池市,3,2,6
2165,451221,南丹县,451200,河池市,3,2,7
2166,451222,天峨县,451200,河池市,3,2,7
2167,451223,凤山县,451200,河池市,3,2,7
2168,451224,东兰县,451200,河池市,3,2,7
2169,451225,罗城仫佬族自治县,451200,河池市,3,2,7
2170,451226,环江毛南族自治县,451200,河池市,3,2,7
2171,451227,巴马瑶族自治县,451200,河池市,3,2,7
2172,451228,都安瑶族自治县,451200,河池市,3,2,7
2173,451229,大化瑶族自治县,451200,河池市,3,2,7
2174,451300,来宾市,450000,广西壮族自治区,2,2,
2175,451302,兴宾区,451300,来宾市,3,2,6
2176,451321,忻城县,451300,来宾市,3,2,7
2177,451322,象州县,451300,来宾市,3,2,7
2178,451323,武宣县,451300,来宾市,3,2,7
2179,451324,金秀瑶族自治县,451300,来宾市,3,2,7
2180,451381,合山市,451300,来宾市,3,2,8
2181,451400,崇左市,450000,广西壮族自治区,2,2,
2182,451402,江州区,451400,崇左市,3,2,6
2183,451421,扶绥县,451400,崇左市,3,2,7
2184,451422,宁明县,451400,崇左市,3,2,7
2185,451423,龙州县,451400,崇左市,3,2,7
2186,451424,大新县,451400,崇左市,3,2,7
2187,451425,天等县,451400,崇左市,3,2,7
2188,451481,凭祥市,451400,崇左市,3,2,8
2189,460000,海南省,,,1,,
2190,460100,海口市,460000,海南省,2,1,
2191,460105,秀英区,460100,海口市,3,1,6
2192,460106,龙华区,460100,海口市,3,1,6
2193,460107,琼山区,460100,海口市,3,1,6
2194,460108,美兰区,460100,海口市,3,1,6
2195,460200,三亚市,460000,海南省,2,1,
2196,460202,海棠区,460200,三亚市,3,1,6
2197,460203,吉阳区,460200,三亚市,3,1,6
2198,460204,天涯区,460200,三亚市,3,1,6
2199,460205,崖州区,460200,三亚市,3,1,6
2200,460300,三沙市,460000,海南省,2,2,
2201,460400,儋州市,460000,海南省,2,2,
2202,469001,五指山市,460400,儋州市,3,4,5
2203,469002,琼海市,460400,儋州市,3,4,6
2204,469005,文昌市,460400,儋州市,3,4,6
2205,469006,万宁市,460400,儋州市,3,4,6
2206,469007,东方市,460400,儋州市,3,4,6
2207,469021,定安县,460400,儋州市,3,4,7
2208,469022,屯昌县,460400,儋州市,3,4,7
2209,469023,澄迈县,460400,儋州市,3,4,7
2210,469024,临高县,460400,儋州市,3,4,7
2211,469025,白沙黎族自治县,460400,儋州市,3,4,7
2212,469026,昌江黎族自治县,460400,儋州市,3,4,7
2213,469027,乐东黎族自治县,460400,儋州市,3,4,7
2214,469028,陵水黎族自治县,460400,儋州市,3,4,7
2215,469029,保亭黎族苗族自治县,460400,儋州市,3,4,7
2216,469030,琼中黎族苗族自治县,460400,儋州市,3,4,7
2217,500000,重庆市,,,1,,
2218,500101,万州区,500000,重庆市,3,1,5
2219,500102,涪陵区,500000,重庆市,3,1,6
2220,500103,渝中区,500000,重庆市,3,1,6
2221,500104,大渡口区,500000,重庆市,3,1,6
2222,500105,江北区,500000,重庆市,3,1,6
2223,500106,沙坪坝区,500000,重庆市,3,1,6
2224,500107,九龙坡区,500000,重庆市,3,1,6
2225,500108,南岸区,500000,重庆市,3,1,6
2226,500109,北碚区,500000,重庆市,3,1,6
2227,500110,綦江区,500000,重庆市,3,1,6
2228,500111,大足区,500000,重庆市,3,1,6
2229,500112,渝北区,500000,重庆市,3,1,6
2230,500113,巴南区,500000,重庆市,3,1,6
2231,500114,黔江区,500000,重庆市,3,1,6
2232,500115,长寿区,500000,重庆市,3,1,6
2233,500116,江津区,500000,重庆市,3,1,6
